#,ADR_USD,hotel_id,city_id,star_rating,accommadation_type_name,chain_hotel,booking_date,checkin_date,checkout_date
"19,752",  75.72 ,"600,926","9,395",3,Hotel,non-chain,11/12/2016,25/12/2016,26/12/2016
"19,753",  46.68 ,"526,414","9,395",2.5,Hotel,non-chain,11/12/2016,14/12/2016,15/12/2016
"19,754",  176.30 ,"475,584","9,395",5,Hotel,chain,11/12/2016,25/12/2016,27/12/2016
"19,755",  56.58 ,"197,996","9,395",3.5,Hotel,non-chain,11/12/2016,17/12/2016,18/12/2016
"19,756",  122.24 ,"1,861,318","9,395",5,Hotel,non-chain,11/12/2016,13/12/2016,14/12/2016
"19,757",  52.96 ,"196,050","9,395",3,Hostel,chain,11/12/2016,23/12/2016,26/12/2016
"19,758",  122.52 ,"1,861,318","9,395",5,Hotel,non-chain,11/12/2016,13/12/2016,14/12/2016
"19,759",  140.12 ,"21,418","9,395",4,Hotel,chain,11/12/2016,12/12/2016,13/12/2016
"19,760",  83.22 ,"1,561,120","9,395",3,Hotel,non-chain,11/12/2016,11/12/2016,12/12/2016
"19,761",  82.16 ,"21,308","9,395",4,Hotel,non-chain,11/12/2016,11/12/2016,12/12/2016
"19,762",  435.35 ,"608,654","9,395",4.5,Hotel,non-chain,11/12/2016,13/12/2016,15/12/2016
"19,763",  146.28 ,"298,446","9,395",4,Hotel,non-chain,11/12/2016,17/12/2016,18/12/2016
"19,764",  126.18 ,"21,272","9,395",4,Hotel,non-chain,11/12/2016,30/12/2016,31/12/2016
"19,765",  58.68 ,"348,814","9,395",3.5,Hotel,non-chain,11/12/2016,12/12/2016,13/12/2016
"19,766",  38.94 ,"1,137,582","9,395",2,Hostel,non-chain,11/12/2016,12/12/2016,14/12/2016
"19,767",  108.40 ,"21,272","9,395",4,Hotel,non-chain,11/12/2016,15/12/2016,17/12/2016
"19,768",  66.84 ,"782,884","9,395",3,Hotel,chain,11/12/2016,14/12/2016,15/12/2016
"19,769",  138.32 ,"21,272","9,395",4,Hotel,non-chain,11/12/2016,30/12/2016,31/12/2016
"19,770",  56.78 ,"596,878","9,395",3.5,Hotel,chain,11/12/2016,29/12/2016,30/12/2016
"19,771",  72.40 ,"581,660","9,395",3,Hotel,non-chain,11/12/2016,22/12/2016,23/12/2016
"19,772",  110.48 ,"21,272","9,395",4,Hotel,non-chain,11/12/2016,19/12/2016,21/12/2016
"19,773",  100.82 ,"180,166","9,395",4,Hotel,chain,11/12/2016,16/12/2016,17/12/2016
"19,774",  108.24 ,"21,272","9,395",4,Hotel,non-chain,11/12/2016,31/12/2016,3/1/2017
"19,775",  139.72 ,"510,678","9,395",5,Hotel,non-chain,11/12/2016,12/12/2016,15/12/2016
"19,776",  74.00 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,11/12/2016,25/12/2016,26/12/2016
"19,777",  184.79 ,"96,982","9,395",4,Hotel,chain,11/12/2016,22/12/2016,25/12/2016
"19,778",  105.13 ,"21,272","9,395",4,Hotel,non-chain,11/12/2016,13/12/2016,15/12/2016
"19,779",  97.94 ,"2,278,874","9,395",4,Hotel,chain,11/12/2016,30/12/2016,1/1/2017
"19,780",  44.38 ,"197,996","9,395",3.5,Hotel,non-chain,11/12/2016,25/12/2016,26/12/2016
"19,781",  285.12 ,"2,313,076","9,395",5,Hotel,chain,11/12/2016,24/12/2016,25/12/2016
"19,782",  84.02 ,"12,470","9,395",4,Hotel,non-chain,11/12/2016,20/12/2016,21/12/2016
"19,783",  103.68 ,"581,660","9,395",3,Hotel,non-chain,11/12/2016,16/12/2016,18/12/2016
"19,784",  67.00 ,"782,884","9,395",3,Hotel,chain,11/12/2016,12/12/2016,14/12/2016
"19,785",  90.52 ,"577,502","9,395",3.5,Hotel,non-chain,11/12/2016,26/12/2016,29/12/2016
"19,786",  206.47 ,"180,052","9,395",5,Hotel,chain,12/12/2016,27/12/2016,30/12/2016
"19,787",  88.60 ,"21,308","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,788",  84.88 ,"2,278,874","9,395",4,Hotel,chain,12/12/2016,12/12/2016,13/12/2016
"19,789",  53.28 ,"21,378","9,395",4,Hotel,non-chain,12/12/2016,16/12/2016,19/12/2016
"19,790",  185.84 ,"21,418","9,395",4,Hotel,chain,12/12/2016,15/12/2016,18/12/2016
"19,791",  156.50 ,"21,418","9,395",4,Hotel,chain,12/12/2016,15/12/2016,18/12/2016
"19,792",  61.88 ,"475,438","9,395",3,Hotel,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,793",  71.66 ,"461,084","9,395",3,Hotel,non-chain,12/12/2016,22/12/2016,25/12/2016
"19,794",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,25/12/2016,26/12/2016
"19,795",  154.34 ,"475,584","9,395",5,Hotel,chain,12/12/2016,12/12/2016,13/12/2016
"19,796",  174.10 ,"141,282","9,395",5,Hotel,chain,12/12/2016,22/12/2016,24/12/2016
"19,797",  88.64 ,"542,024","9,395",4,Hotel,non-chain,12/12/2016,26/12/2016,28/12/2016
"19,798",  49.44 ,"152,820","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,799",  16.86 ,"1,873,214","9,395",2.5,Hostel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,800",  110.30 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,31/12/2016,3/1/2017
"19,801",  80.10 ,"1,561,120","9,395",3,Hotel,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,802",  35.24 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,25/12/2016,26/12/2016
"19,803",  88.10 ,"495,204","9,395",3,Hotel,non-chain,12/12/2016,31/12/2016,2/1/2017
"19,804",  81.26 ,"297,388","9,395",2.5,Hotel,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,805",  168.35 ,"1,861,318","9,395",5,Hotel,non-chain,12/12/2016,24/12/2016,26/12/2016
"19,806",  13.32 ,"582,528","9,395",2,Hotel,non-chain,12/12/2016,18/12/2016,20/12/2016
"19,807",  135.36 ,"475,584","9,395",5,Hotel,chain,12/12/2016,15/12/2016,16/12/2016
"19,808",  179.98 ,"141,282","9,395",5,Hotel,chain,12/12/2016,13/12/2016,16/12/2016
"19,809",  154.57 ,"1,861,318","9,395",5,Hotel,non-chain,12/12/2016,20/12/2016,23/12/2016
"19,810",  128.90 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,15/12/2016
"19,811",  130.50 ,"475,584","9,395",5,Hotel,chain,12/12/2016,19/12/2016,22/12/2016
"19,812",  70.62 ,"782,884","9,395",3,Hotel,chain,12/12/2016,14/12/2016,15/12/2016
"19,813",  70.56 ,"2,314,990","9,395",2.5,Hostel,non-chain,12/12/2016,31/12/2016,2/1/2017
"19,814",  34.58 ,"889,932","9,395",2,Hostel,non-chain,12/12/2016,14/12/2016,16/12/2016
"19,815",  245.34 ,"2,313,076","9,395",5,Hotel,chain,12/12/2016,16/12/2016,18/12/2016
"19,816",  69.34 ,"581,660","9,395",3,Hotel,non-chain,12/12/2016,14/12/2016,17/12/2016
"19,817",  62.00 ,"581,660","9,395",3,Hotel,non-chain,12/12/2016,14/12/2016,17/12/2016
"19,818",  98.08 ,"542,024","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,819",  44.38 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,820",  203.86 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,26/12/2016,29/12/2016
"19,821",  128.90 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,28/12/2016,30/12/2016
"19,822",  77.18 ,"216,386","9,395",3,Hotel,chain,12/12/2016,17/12/2016,18/12/2016
"19,823",  85.76 ,"216,386","9,395",3,Hotel,chain,12/12/2016,12/12/2016,13/12/2016
"19,824",  68.10 ,"21,378","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,825",  47.64 ,"1,093,126","9,395",2,Serviced Apartment,non-chain,12/12/2016,25/12/2016,26/12/2016
"19,826",  122.46 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,827",  131.78 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,17/12/2016,19/12/2016
"19,828",  42.03 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,12/12/2016,18/12/2016,20/12/2016
"19,829",  133.76 ,"180,166","9,395",4,Hotel,chain,12/12/2016,21/12/2016,23/12/2016
"19,830",  84.88 ,"2,278,874","9,395",4,Hotel,chain,12/12/2016,17/12/2016,18/12/2016
"19,831",  43.46 ,"373,588","9,395",3,Hotel,non-chain,12/12/2016,15/12/2016,17/12/2016
"19,832",  63.90 ,"198,004","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,833",  5.50 ,"582,528","9,395",2,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,834",  128.90 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,24/12/2016,25/12/2016
"19,835",  90.80 ,"21,310","9,395",4,Hotel,chain,12/12/2016,24/12/2016,25/12/2016
"19,836",  218.66 ,"597,472","9,395",3,Guest House / Bed & Breakfast,non-chain,12/12/2016,15/12/2016,16/12/2016
"19,837",  136.76 ,"475,584","9,395",5,Hotel,chain,12/12/2016,12/12/2016,14/12/2016
"19,838",  47.64 ,"526,414","9,395",2.5,Hotel,non-chain,12/12/2016,18/12/2016,20/12/2016
"19,839",  34.52 ,"363,556","9,395",3,Hotel,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,840",  40.36 ,"323,518","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,16/12/2016
"19,841",  68.48 ,"782,884","9,395",3,Hotel,chain,12/12/2016,12/12/2016,13/12/2016
"19,842",  49.32 ,"2,391,342","9,395",2,Hostel,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,843",  98.52 ,"21,308","9,395",4,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,844",  87.70 ,"323,576","9,395",4,Hotel,chain,12/12/2016,14/12/2016,15/12/2016
"19,845",  194.72 ,"1,853,178","9,395",4,Hotel,non-chain,12/12/2016,21/12/2016,23/12/2016
"19,846",  46.68 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,847",  142.08 ,"180,880","9,395",4,Hotel,non-chain,12/12/2016,19/12/2016,20/12/2016
"19,848",  84.07 ,"297,356","9,395",3,Hotel,non-chain,12/12/2016,16/12/2016,18/12/2016
"19,849",  77.18 ,"216,386","9,395",3,Hotel,chain,12/12/2016,17/12/2016,18/12/2016
"19,850",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,851",  180.86 ,"197,980","9,395",5,Hotel,chain,12/12/2016,12/12/2016,13/12/2016
"19,852",  78.24 ,"1,561,120","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,853",  48.22 ,"2,325,228","9,395",2,Serviced Apartment,non-chain,12/12/2016,18/12/2016,20/12/2016
"19,854",  80.14 ,"2,588,518","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,15/12/2016
"19,855",  158.32 ,"461,164","9,395",4,Hotel,chain,12/12/2016,21/12/2016,22/12/2016
"19,856",  52.00 ,"152,820","9,395",4,Hotel,non-chain,12/12/2016,26/12/2016,27/12/2016
"19,857",  34.48 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,30/12/2016,31/12/2016
"19,858",  155.36 ,"21,418","9,395",4,Hotel,chain,12/12/2016,15/12/2016,17/12/2016
"19,859",  42.34 ,"801,524","9,395",2,Guest House / Bed & Breakfast,non-chain,12/12/2016,31/12/2016,2/1/2017
"19,860",  43.64 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,29/12/2016,30/12/2016
"19,861",  70.74 ,"1,930,960","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,16/12/2016
"19,862",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,863",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,864",  122.96 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,15/12/2016,16/12/2016
"19,865",  137.88 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,24/12/2016,26/12/2016
"19,866",  179.34 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,14/12/2016,17/12/2016
"19,867",  73.84 ,"21,378","9,395",4,Hotel,non-chain,12/12/2016,30/12/2016,1/1/2017
"19,868",  108.54 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,18/12/2016,20/12/2016
"19,869",  117.58 ,"1,249,476","9,395",3.5,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,870",  80.70 ,"866,848","9,395",3,Resort,chain,12/12/2016,24/12/2016,25/12/2016
"19,871",  72.00 ,"782,884","9,395",3,Hotel,chain,12/12/2016,21/12/2016,22/12/2016
"19,872",  54.92 ,"152,820","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,873",  156.06 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,27/12/2016,29/12/2016
"19,874",  112.21 ,"21,360","9,395",4.5,Hotel,chain,12/12/2016,14/12/2016,17/12/2016
"19,875",  44.38 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,29/12/2016,30/12/2016
"19,876",  56.88 ,"2,606,106","9,395",0,Hotel,non-chain,12/12/2016,16/12/2016,17/12/2016
"19,877",  84.88 ,"2,278,874","9,395",4,Hotel,chain,12/12/2016,20/12/2016,21/12/2016
"19,878",  137.00 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,14/12/2016,16/12/2016
"19,879",  68.10 ,"21,378","9,395",4,Hotel,non-chain,12/12/2016,16/12/2016,19/12/2016
"19,880",  49.44 ,"152,820","9,395",4,Hotel,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,881",  88.08 ,"600,926","9,395",3,Hotel,non-chain,12/12/2016,17/12/2016,18/12/2016
"19,882",  52.00 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,27/12/2016,28/12/2016
"19,883",  44.00 ,"1,138,214","9,395",2,Serviced Apartment,non-chain,12/12/2016,17/12/2016,18/12/2016
"19,884",  16.86 ,"2,300,748","9,395",2,Serviced Apartment,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,885",  45.00 ,"1,930,960","9,395",3,Hotel,non-chain,12/12/2016,15/12/2016,16/12/2016
"19,886",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,28/12/2016,29/12/2016
"19,887",  89.90 ,"586,884","9,395",2.5,Hostel,non-chain,12/12/2016,22/12/2016,23/12/2016
"19,888",  109.00 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,17/12/2016,19/12/2016
"19,889",  61.50 ,"581,660","9,395",3,Hotel,non-chain,12/12/2016,24/12/2016,25/12/2016
"19,890",  52.90 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,25/12/2016,26/12/2016
"19,891",  154.78 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,12/12/2016,23/12/2016,25/12/2016
"19,892",  61.12 ,"591,210","9,395",2.5,Guest House / Bed & Breakfast,non-chain,12/12/2016,21/12/2016,22/12/2016
"19,893",  44.64 ,"475,894","9,395",3,Serviced Apartment,non-chain,12/12/2016,13/12/2016,15/12/2016
"19,894",  48.00 ,"373,588","9,395",3,Hotel,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,895",  69.61 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,12/12/2016,14/12/2016,16/12/2016
"19,896",  54.70 ,"152,820","9,395",4,Hotel,non-chain,12/12/2016,17/12/2016,18/12/2016
"19,897",  77.68 ,"180,200","9,395",3.5,Hotel,non-chain,12/12/2016,22/12/2016,24/12/2016
"19,898",  112.52 ,"298,446","9,395",4,Hotel,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,899",  165.50 ,"21,294","9,395",4,Hotel,chain,12/12/2016,20/12/2016,23/12/2016
"19,900",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,901",  41.42 ,"526,414","9,395",2.5,Hotel,non-chain,12/12/2016,29/12/2016,31/12/2016
"19,902",  79.64 ,"782,884","9,395",3,Hotel,chain,12/12/2016,20/12/2016,21/12/2016
"19,903",  52.94 ,"2,325,228","9,395",2,Serviced Apartment,non-chain,12/12/2016,13/12/2016,15/12/2016
"19,904",  137.88 ,"1,861,318","9,395",5,Hotel,non-chain,12/12/2016,13/12/2016,15/12/2016
"19,905",  71.74 ,"1,561,120","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,906",  143.76 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,14/12/2016,16/12/2016
"19,907",  71.34 ,"1,561,120","9,395",3,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,908",  52.18 ,"297,388","9,395",2.5,Hotel,non-chain,12/12/2016,19/12/2016,21/12/2016
"19,909",  63.89 ,"198,004","9,395",3,Hotel,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,910",  77.18 ,"216,386","9,395",3,Hotel,chain,12/12/2016,17/12/2016,18/12/2016
"19,911",  50.42 ,"526,414","9,395",2.5,Hotel,non-chain,12/12/2016,18/12/2016,21/12/2016
"19,912",  70.94 ,"581,660","9,395",3,Hotel,non-chain,12/12/2016,19/12/2016,22/12/2016
"19,913",  157.50 ,"475,584","9,395",5,Hotel,chain,12/12/2016,12/12/2016,13/12/2016
"19,914",  134.00 ,"1,861,318","9,395",5,Hotel,non-chain,12/12/2016,16/12/2016,19/12/2016
"19,915",  187.00 ,"21,418","9,395",4,Hotel,chain,12/12/2016,24/12/2016,27/12/2016
"19,916",  210.94 ,"180,052","9,395",5,Hotel,chain,12/12/2016,19/12/2016,22/12/2016
"19,917",  160.34 ,"257,678","9,395",4,Hotel,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,918",  122.00 ,"21,418","9,395",4,Hotel,chain,12/12/2016,13/12/2016,14/12/2016
"19,919",  30.00 ,"577,448","9,395",2.5,Serviced Apartment,non-chain,12/12/2016,12/12/2016,13/12/2016
"19,920",  64.74 ,"2,606,106","9,395",0,Hotel,non-chain,12/12/2016,24/12/2016,25/12/2016
"19,921",  50.60 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,20/12/2016,21/12/2016
"19,922",  188.54 ,"475,584","9,395",5,Hotel,chain,12/12/2016,13/12/2016,16/12/2016
"19,923",  77.20 ,"297,388","9,395",2.5,Hotel,non-chain,12/12/2016,12/12/2016,14/12/2016
"19,924",  138.21 ,"2,313,076","9,395",5,Hotel,chain,12/12/2016,16/12/2016,19/12/2016
"19,925",  136.66 ,"373,272","9,395",4.5,Hotel,chain,12/12/2016,19/12/2016,22/12/2016
"19,926",  158.32 ,"21,360","9,395",4.5,Hotel,chain,12/12/2016,17/12/2016,18/12/2016
"19,927",  168.13 ,"2,684,670","9,395",0,Serviced Apartment,non-chain,12/12/2016,13/12/2016,15/12/2016
"19,928",  114.88 ,"21,360","9,395",4.5,Hotel,chain,12/12/2016,13/12/2016,15/12/2016
"19,929",  78.82 ,"297,356","9,395",3,Hotel,non-chain,12/12/2016,22/12/2016,25/12/2016
"19,930",  155.73 ,"21,294","9,395",4,Hotel,chain,12/12/2016,14/12/2016,16/12/2016
"19,931",  145.32 ,"1,861,318","9,395",5,Hotel,non-chain,12/12/2016,15/12/2016,18/12/2016
"19,932",  77.54 ,"297,356","9,395",3,Hotel,non-chain,12/12/2016,22/12/2016,24/12/2016
"19,933",  44.00 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,17/12/2016,18/12/2016
"19,934",  79.24 ,"180,200","9,395",3.5,Hotel,non-chain,12/12/2016,23/12/2016,24/12/2016
"19,935",  52.17 ,"508,000","9,395",3.5,Hotel,non-chain,12/12/2016,14/12/2016,17/12/2016
"19,936",  186.71 ,"141,282","9,395",5,Hotel,chain,12/12/2016,28/12/2016,30/12/2016
"19,937",  132.79 ,"2,313,076","9,395",5,Hotel,chain,12/12/2016,20/12/2016,23/12/2016
"19,938",  110.54 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,29/12/2016,31/12/2016
"19,939",  58.00 ,"824,942","9,395",3.5,Serviced Apartment,non-chain,12/12/2016,14/12/2016,15/12/2016
"19,940",  117.00 ,"525,010","9,395",3,Hotel,non-chain,12/12/2016,29/12/2016,31/12/2016
"19,941",  106.20 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,25/12/2016,26/12/2016
"19,942",  298.43 ,"96,982","9,395",4,Hotel,chain,12/12/2016,31/12/2016,2/1/2017
"19,943",  94.32 ,"2,278,874","9,395",4,Hotel,chain,12/12/2016,24/12/2016,26/12/2016
"19,944",  37.20 ,"481,226","9,395",3,Serviced Apartment,non-chain,12/12/2016,30/12/2016,2/1/2017
"19,945",  116.34 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,17/12/2016,19/12/2016
"19,946",  38.06 ,"2,591,588","9,395",2,Guest House / Bed & Breakfast,non-chain,12/12/2016,28/12/2016,30/12/2016
"19,947",  47.64 ,"2,826,416","9,395",0,Motel,non-chain,12/12/2016,14/12/2016,16/12/2016
"19,948",  87.84 ,"331,350","9,395",3,Hotel,non-chain,12/12/2016,18/12/2016,20/12/2016
"19,949",  352.64 ,"525,626","9,395",5,Hotel,chain,12/12/2016,16/12/2016,17/12/2016
"19,950",  36.64 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,27/12/2016,29/12/2016
"19,951",  111.78 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,15/12/2016,18/12/2016
"19,952",  139.68 ,"21,418","9,395",4,Hotel,chain,12/12/2016,16/12/2016,18/12/2016
"19,953",  49.38 ,"819,180","9,395",2.5,Hotel,chain,12/12/2016,14/12/2016,16/12/2016
"19,954",  62.00 ,"581,660","9,395",3,Hotel,non-chain,12/12/2016,25/12/2016,26/12/2016
"19,955",  46.60 ,"1,930,960","9,395",3,Hotel,non-chain,12/12/2016,28/12/2016,29/12/2016
"19,956",  104.00 ,"21,378","9,395",4,Hotel,non-chain,12/12/2016,23/12/2016,25/12/2016
"19,957",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,28/12/2016,29/12/2016
"19,958",  142.58 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,22/12/2016,23/12/2016
"19,959",  117.68 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,25/12/2016,28/12/2016
"19,960",  83.12 ,"180,166","9,395",4,Hotel,chain,12/12/2016,13/12/2016,14/12/2016
"19,961",  85.74 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,12/12/2016,13/12/2016,14/12/2016
"19,962",  116.34 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,30/12/2016,2/1/2017
"19,963",  149.78 ,"782,884","9,395",3,Hotel,chain,12/12/2016,30/12/2016,1/1/2017
"19,964",  247.62 ,"21,294","9,395",4,Hotel,chain,12/12/2016,28/12/2016,29/12/2016
"19,965",  180.71 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,20/12/2016,23/12/2016
"19,966",  84.88 ,"2,278,874","9,395",4,Hotel,chain,12/12/2016,18/12/2016,19/12/2016
"19,967",  49.44 ,"152,820","9,395",4,Hotel,non-chain,12/12/2016,18/12/2016,19/12/2016
"19,968",  77.54 ,"216,386","9,395",3,Hotel,chain,12/12/2016,18/12/2016,20/12/2016
"19,969",  120.52 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,19/12/2016,21/12/2016
"19,970",  391.12 ,"2,313,076","9,395",5,Hotel,chain,12/12/2016,30/12/2016,31/12/2016
"19,971",  73.30 ,"2,278,874","9,395",4,Hotel,chain,12/12/2016,19/12/2016,20/12/2016
"19,972",  98.66 ,"542,024","9,395",4,Hotel,non-chain,12/12/2016,15/12/2016,18/12/2016
"19,973",  84.29 ,"297,388","9,395",2.5,Hotel,non-chain,12/12/2016,15/12/2016,18/12/2016
"19,974",  80.48 ,"216,914","9,395",3,Hotel,non-chain,12/12/2016,23/12/2016,24/12/2016
"19,975",  207.32 ,"510,678","9,395",5,Hotel,non-chain,12/12/2016,29/12/2016,30/12/2016
"19,976",  68.38 ,"782,884","9,395",3,Hotel,chain,12/12/2016,13/12/2016,15/12/2016
"19,977",  117.56 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,18/12/2016,19/12/2016
"19,978",  49.88 ,"819,180","9,395",2.5,Hotel,chain,12/12/2016,13/12/2016,16/12/2016
"19,979",  151.32 ,"21,272","9,395",4,Hotel,non-chain,12/12/2016,15/12/2016,18/12/2016
"19,980",  53.24 ,"2,391,342","9,395",2,Hostel,non-chain,12/12/2016,17/12/2016,18/12/2016
"19,981",  38.56 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,31/12/2016,1/1/2017
"19,982",  51.22 ,"197,996","9,395",3.5,Hotel,non-chain,12/12/2016,30/12/2016,31/12/2016
"19,983",  49.32 ,"2,391,342","9,395",2,Hostel,non-chain,13/12/2016,13/12/2016,14/12/2016
"19,984",  26.40 ,"2,398,210","9,395",3,Hostel,non-chain,13/12/2016,17/12/2016,18/12/2016
"19,985",  47.98 ,"596,878","9,395",3.5,Hotel,chain,13/12/2016,15/12/2016,17/12/2016
"19,986",  114.00 ,"21,272","9,395",4,Hotel,non-chain,13/12/2016,16/12/2016,18/12/2016
"19,987",  47.92 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,13/12/2016,14/12/2016,15/12/2016
"19,988",  110.00 ,"298,446","9,395",4,Hotel,non-chain,13/12/2016,14/12/2016,15/12/2016
"19,989",  33.94 ,"363,556","9,395",3,Hotel,non-chain,13/12/2016,14/12/2016,15/12/2016
"19,990",  141.42 ,"475,584","9,395",5,Hotel,chain,13/12/2016,18/12/2016,21/12/2016
"19,991",  58.66 ,"569,328","9,395",3.5,Hotel,non-chain,13/12/2016,15/12/2016,18/12/2016
"19,992",  64.06 ,"198,004","9,395",3,Hotel,non-chain,13/12/2016,13/12/2016,15/12/2016
"19,993",  43.70 ,"1,138,214","9,395",2,Serviced Apartment,non-chain,13/12/2016,15/12/2016,16/12/2016
"19,994",  98.90 ,"298,446","9,395",4,Hotel,non-chain,13/12/2016,13/12/2016,14/12/2016
"19,995",  72.06 ,"461,084","9,395",3,Hotel,non-chain,13/12/2016,14/12/2016,16/12/2016
"19,996",  103.68 ,"542,024","9,395",4,Hotel,non-chain,13/12/2016,16/12/2016,19/12/2016
"19,997",  75.08 ,"1,058,728","9,395",4,Serviced Apartment,non-chain,13/12/2016,21/12/2016,23/12/2016
"19,998",  56.00 ,"924,698","9,395",3,Hotel,non-chain,13/12/2016,13/12/2016,14/12/2016
"19,999",  36.00 ,"197,996","9,395",3.5,Hotel,non-chain,13/12/2016,15/12/2016,16/12/2016
"20,000",  37.44 ,"197,996","9,395",3.5,Hotel,non-chain,13/12/2016,19/12/2016,20/12/2016
"20,001",  163.42 ,"257,678","9,395",4,Hotel,non-chain,13/12/2016,31/12/2016,1/1/2017
"20,002",  80.40 ,"297,356","9,395",3,Hotel,non-chain,13/12/2016,15/12/2016,18/12/2016
"20,003",  160.20 ,"257,678","9,395",4,Hotel,non-chain,13/12/2016,23/12/2016,24/12/2016
"20,004",  36.54 ,"197,996","9,395",3.5,Hotel,non-chain,13/12/2016,31/12/2016,1/1/2017
"20,005",  14.20 ,"582,528","9,395",2,Hotel,non-chain,13/12/2016,19/12/2016,20/12/2016
